species_slug,site,url
sympistis-poliochroa,bugguide,https://bugguide.net/node/view/484139
sympistis-poliochroa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10094.4
sympistis-pudorata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10079
sympistis-punctilinea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10119
sympistis-ragani,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10132
sympistis-sagittata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10142
sympistis-sandaraca,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10078
sympistis-satanella,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10122.1
sympistis-saxatilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10042.2
sympistis-semicollaris,bugguide,https://bugguide.net/node/view/144280
sympistis-semicollaris,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10133
sympistis-sesmu,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10093.4
sympistis-seth,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10093.3
sympistis-shirleyae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10142.1
sympistis-simplex,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10095
sympistis-sobek,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10104.1
sympistis-sokar,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10113.2
sympistis-stabilis,bugguide,https://bugguide.net/node/view/515756
sympistis-stabilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10062
sympistis-tartarea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10082.1
sympistis-tenuifascia,bugguide,https://bugguide.net/node/view/708022
sympistis-tenuifascia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10080
sympistis-umbrifascia,bugguide,https://bugguide.net/node/view/143800
sympistis-umbrifascia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10122
sympistis-utahensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10146
sympistis-wilsoni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10158
sympistis-youngi,bugguide,https://bugguide.net/node/view/245873
sympistis-youngi,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10116
sympistis-zetterstedtii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10159
syngrapha-abstrusa,bugguide,https://bugguide.net/node/view/70369
syngrapha-abstrusa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8940
syngrapha-alias,bugguide,https://bugguide.net/node/view/143807
syngrapha-alias,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8939
syngrapha-alticola,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8947
syngrapha-angulidens,bugguide,https://bugguide.net/node/view/143806
syngrapha-angulidens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8943
syngrapha-borea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8934
syngrapha-celsa,bugguide,https://bugguide.net/node/view/143804
syngrapha-celsa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8944
syngrapha-diasema,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8935
syngrapha-epigaea,bugguide,https://bugguide.net/node/view/45118
syngrapha-epigaea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8927
syngrapha-ignea,bugguide,https://bugguide.net/node/view/310858
syngrapha-ignea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8949
syngrapha-interrogationis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8937
syngrapha-microgamma,bugguide,https://bugguide.net/node/view/99216
syngrapha-octoscripta,bugguide,https://bugguide.net/node/view/174090
syngrapha-octoscripta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8926
syngrapha-orophila,bugguide,https://bugguide.net/node/view/68500
syngrapha-orophila,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8930
syngrapha-parilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8948
syngrapha-rectangula,bugguide,https://bugguide.net/node/view/43301
syngrapha-rectangula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8942
syngrapha-surena,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8938
syngrapha-viridisigma,bugguide,https://bugguide.net/node/view/45119
syngrapha-viridisigma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8929
tarache-acerba,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10269.1
tarache-areli,bugguide,https://bugguide.net/node/view/133226
tarache-areli,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9159
tarache-arida,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9150
tarache-augustipennis,bugguide,https://bugguide.net/node/view/130338
tarache-augustipennis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9111
tarache-flavipennis,bugguide,https://bugguide.net/node/view/336743
tarache-flavipennis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9140
tarache-knowltoni,bugguide,https://bugguide.net/node/view/592064
tarache-knowltoni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9139
tarache-major,bugguide,https://bugguide.net/node/view/583055
tarache-major,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9152
tarache-toddi,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9159.1
tesagrotis-amia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10978.2
tesagrotis-atrifrons,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10977
tesagrotis-corrodera,bugguide,https://bugguide.net/node/view/587000
tesagrotis-corrodera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10978.1
tesagrotis-piscipellis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10978
tetanolita-palligera,bugguide,https://bugguide.net/node/view/214099
tetanolita-palligera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8367
tetracis-cervinaria,bamona,https://www.butterfliesandmoths.org/species/Tetracis-cervinaria
tetracis-cervinaria,bugguide,https://bugguide.net/node/view/41963
tetracis-cervinaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6956
tetracis-formosa,bamona,https://www.butterfliesandmoths.org/species/Tetracis-formosa
tetracis-formosa,bugguide,https://bugguide.net/node/view/166169
tetracis-formosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6958
tetracis-jubararia,bamona,https://www.butterfliesandmoths.org/species/Tetracis-jubararia
tetracis-jubararia,bugguide,https://bugguide.net/node/view/166170
tetracis-jubararia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6954
tetracis-pallidata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6960.1
tetracis-pallulata,bamona,https://www.butterfliesandmoths.org/species/Tetracis-pallulata
tetracis-pallulata,bugguide,https://bugguide.net/node/view/77068
tetracis-pallulata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6955
tholera-americana,bugguide,https://bugguide.net/node/view/492473
tholera-americana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10523
tolype-distincta,bugguide,https://bugguide.net/node/view/70151
tolype-distincta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7677
tolype-laricis,bugguide,https://bugguide.net/node/view/39776
tolype-laricis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7673
trichocerapoda-oblita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10427
trichocerapoda-strigata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10426
trichodezia-albovittata,bamona,https://www.butterfliesandmoths.org/species/Trichodezia-albovittata
trichodezia-albovittata,bugguide,https://bugguide.net/node/view/6821
trichodezia-albovittata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7430
tricholita-chipeta,bugguide,https://bugguide.net/node/view/440180
tricholita-chipeta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10631
trichoplusia-ni,bugguide,https://bugguide.net/node/view/24124
trichoplusia-ni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8887
trichordestra-dodii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10305
trichordestra-lilacina,bugguide,https://bugguide.net/node/view/30245
trichordestra-lilacina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10307
trichordestra-liquida,bugguide,https://bugguide.net/node/view/143588
trichordestra-liquida,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10308
trichordestra-tacoma,bugguide,https://bugguide.net/node/view/156715
trichordestra-tacoma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10303
tridepia-nova,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10253
triocnemis-saporis,bugguide,https://bugguide.net/node/view/625229
triocnemis-saporis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10174
triphosa-haesitata,bamona,https://www.butterfliesandmoths.org/species/Triphosa-haesitata
triphosa-haesitata,bugguide,https://bugguide.net/node/view/15272
triphosa-haesitata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7285
tristyla-alboplagiata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10053
trudestra-hadeniformis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10237
tyria-jacobaeae,bugguide,https://bugguide.net/node/view/3823
tyria-jacobaeae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8113
tyta-luctuosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9063.1
ufeus-hulstii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11052.1
ufeus-satyricus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11051
ulolonche-dilecta,bugguide,https://bugguide.net/node/view/379803
ulolonche-dilecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10572
ulolonche-disticha,bugguide,https://bugguide.net/node/view/136807
ulolonche-disticha,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10573
ulolonche-orbiculata,bugguide,https://bugguide.net/node/view/130144
ulolonche-orbiculata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10574
venusia-pearsalli,bugguide,https://bugguide.net/node/view/278082
venusia-pearsalli,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7429
virbia-ferruginosa,bugguide,https://bugguide.net/node/view/287918
virbia-ferruginosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8123
viridiseptis-marina,bugguide,https://bugguide.net/node/view/626296
viridiseptis-marina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9403
xanthia-tatago,bugguide,https://bugguide.net/node/view/42285
xanthia-tatago,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9965
xestia-atrata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10957
xestia-bryanti,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10986
xestia-c-nigrum,bugguide,https://bugguide.net/node/view/77652
xestia-c-nigrum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10942
xestia-cinerascens,bugguide,https://bugguide.net/node/view/610200
xestia-cinerascens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10949
xestia-fabulosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10958
xestia-finatimis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10972.1
xestia-homogena,bugguide,https://bugguide.net/node/view/368402
xestia-homogena,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10964
xestia-imperita,bugguide,https://bugguide.net/node/view/501035
xestia-imperita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10965
xestia-infimatis,bugguide,https://bugguide.net/node/view/143615
xestia-infimatis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10972
xestia-intermedia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10969.1
xestia-lupa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10963
xestia-lyngei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10986.1
xestia-maculata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10981
xestia-mixta,bugguide,https://bugguide.net/node/view/516748
xestia-mixta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10959.1
xestia-mustelina,bugguide,https://bugguide.net/node/view/143617
xestia-mustelina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10971
xestia-normanianus,bugguide,https://bugguide.net/node/view/37187
xestia-normanianus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10943
xestia-oblata,bugguide,https://bugguide.net/node/view/39468
xestia-oblata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10947
xestia-okakensis,bugguide,https://bugguide.net/node/view/516947
xestia-okakensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10939
xestia-perquiritata,bugguide,https://bugguide.net/node/view/221544
xestia-perquiritata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10962
xestia-plebeia,bugguide,https://bugguide.net/node/view/171292
xestia-plebeia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11011
xestia-praevia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10968.1
xestia-smithii,bugguide,https://bugguide.net/node/view/29859
xestia-smithii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10944
xestia-speciosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10959
xestia-tecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10936
xestia-ursae,bugguide,https://bugguide.net/node/view/514860
xestia-ursae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10966.1
xestia-vernilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10973
xestia-verniloides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10973.1
xylena-brucei,bugguide,https://bugguide.net/node/view/413851
xylena-brucei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9877
xylena-cineritia,bugguide,https://bugguide.net/node/view/45040
xylena-cineritia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9876
xylena-curvimacula,bugguide,https://bugguide.net/node/view/14367
xylena-curvimacula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9874
xylena-nupera,bugguide,https://bugguide.net/node/view/481910
xylena-nupera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9873
xylena-thoracica,bugguide,https://bugguide.net/node/view/481911
xylena-thoracica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9875
xylomoia-chagnoni,bugguide,https://bugguide.net/node/view/664054
xylomoia-chagnoni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9433
xylomoia-indirecta,bugguide,https://bugguide.net/node/view/138035
xylomoia-indirecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9401
xylotype-arcadia,bugguide,https://bugguide.net/node/view/10848
xylotype-arcadia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9980
zale-duplicata,bugguide,https://bugguide.net/node/view/37727
zale-duplicata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8703
zale-lunata,bugguide,https://bugguide.net/node/view/4197
zale-lunata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8689
zale-minerea,bugguide,https://bugguide.net/node/view/32763
